OrderLineID;OrderID;ProductID;Quantity;UnitPrice;DiscountRate;LineAmount
OL001555_2;O001555;P0242;3;659.48;0.1;1780.6
OL001555_3;O001555;P0011;2;638.57;0;1277.14
OL001555_4;O001555;P0128;4;242.69;0.2;776.61
OL001556_1;O001556;P0181;4;101.47;0;405.88
OL001556_2;O001556;P0243;4;318.88;0.05;1211.74
OL001556_3;O001556;P0173;5;352.63;0.2;1410.52
OL001556_4;O001556;P0081;2;621.09;0;1242.18
OL001556_5;O001556;P0355;3;666.77;0.05;1900.29
OL001557_1;O001557;P0409;2;613.99;0.05;1166.58
OL001557_2;O001557;P0487;2;584.31;0.2;934.9
OL001558_1;O001558;P0137;4;549.67;0.05;2088.75
OL001558_2;O001558;P0347;3;711.14;0.05;2026.75
OL001558_3;O001558;P0018;4;737.23;0;2948.92
OL001558_4;O001558;P0460;5;497.38;0;2486.9
OL001559_1;O001559;P0278;1;115.77;0;115.77
OL001559_2;O001559;P0164;5;385.83;0;1929.15
OL001559_3;O001559;P0056;1;621.03;0.2;496.82
OL001560_1;O001560;P0100;4;146.52;0.05;556.78
OL001560_2;O001560;P0199;3;380.74;0;1142.22
OL001560_3;O001560;P0480;2;345.57;0;691.14
OL001560_4;O001560;P0154;4;626.07;0.1;2253.85
OL001561_1;O001561;P0112;4;126.69;0.05;481.42
OL001561_2;O001561;P0106;5;799.69;0.1;3598.61
OL001562_1;O001562;P0443;6;306.44;0.2;1470.91
OL001562_2;O001562;P0219;2;549.88;0.2;879.81
OL001562_3;O001562;P0039;3;646.3;0.05;1841.95
OL001562_4;O001562;P0487;5;584.31;0.1;2629.39
OL001563_1;O001563;P0105;5;183.03;0.1;823.63
OL001563_2;O001563;P0331;5;359.07;0.2;1436.28
OL001563_3;O001563;P0180;5;515.85;0.1;2321.33
OL001564_1;O001564;P0478;4;117.26;0;469.04
OL001564_2;O001564;P0471;4;260.11;0;1040.44
OL001564_3;O001564;P0433;5;502.36;0.05;2386.21
OL001564_4;O001564;P0093;3;560.53;0.1;1513.43
OL001564_5;O001564;P0129;4;240.53;0.1;865.91
OL001565_1;O001565;P0388;5;696.31;0.2;2785.24
OL001565_2;O001565;P0241;3;631.64;0.05;1800.17
OL001565_3;O001565;P0253;5;375.65;0.2;1502.6
OL001565_4;O001565;P0435;2;639.42;0;1278.84
OL001565_5;O001565;P0375;2;325.84;0.2;521.34
OL001566_1;O001566;P0142;3;383.71;0;1151.13
OL001566_2;O001566;P0149;4;168.57;0;674.28
OL001567_1;O001567;P0449;6;114.85;0.05;654.64
OL001567_2;O001567;P0314;4;404.68;0.05;1537.78
OL001568_1;O001568;P0325;4;60.4;0.2;193.28
OL001568_2;O001568;P0334;5;481.63;0;2408.15
OL001568_3;O001568;P0399;6;528.98;0.1;2856.49
OL001569_1;O001569;P0337;5;154.1;0.1;693.45
OL001569_2;O001569;P0258;3;297.45;0.05;847.73
OL001569_3;O001569;P0500;1;420.76;0;420.76
OL001569_4;O001569;P0352;6;607.79;0.05;3464.4
OL001570_1;O001570;P0208;3;744.87;0;2234.61
OL001570_2;O001570;P0230;5;271.54;0;1357.7
OL001571_1;O001571;P0085;3;584.5;0.05;1665.82
OL001571_2;O001571;P0284;1;324.52;0.2;259.62
OL001571_3;O001571;P0403;5;578.36;0.1;2602.62
OL001571_4;O001571;P0344;1;616.84;0.2;493.47
OL001572_1;O001572;P0112;5;126.69;0.05;601.78
OL001572_2;O001572;P0018;4;737.23;0;2948.92
OL001572_3;O001572;P0179;1;27.31;0;27.31
OL001572_4;O001572;P0437;1;63.59;0.1;57.23
OL001572_5;O001572;P0311;4;604.23;0.1;2175.23
OL001573_1;O001573;P0395;2;157.27;0;314.54
OL001573_2;O001573;P0148;6;570.56;0.2;2738.69
OL001573_3;O001573;P0088;3;513.4;0;1540.2
OL001573_4;O001573;P0115;4;743.79;0;2975.16
OL001573_5;O001573;P0246;2;725.45;0;1450.9
OL001574_1;O001574;P0476;1;740.34;0.1;666.31
OL001574_2;O001574;P0227;2;743.62;0;1487.24
OL001574_3;O001574;P0275;4;483.85;0.1;1741.86
OL001574_4;O001574;P0173;6;352.63;0.1;1904.2
OL001574_5;O001574;P0024;4;365.16;0.1;1314.58
OL001575_1;O001575;P0182;1;130.97;0.05;124.42
OL001575_2;O001575;P0021;2;281.03;0.05;533.96
OL001576_1;O001576;P0024;5;365.16;0;1825.8
OL001576_2;O001576;P0079;3;262.75;0;788.25
OL001577_1;O001577;P0046;2;324.2;0.05;615.98
OL001577_2;O001577;P0009;6;320.42;0.05;1826.39
OL001577_3;O001577;P0226;6;112.75;0.05;642.67
OL001577_4;O001577;P0024;1;365.16;0;365.16
OL001578_1;O001578;P0159;5;773.52;0.05;3674.22
OL001578_2;O001578;P0320;2;765.71;0.05;1454.85
OL001578_3;O001578;P0224;6;486.68;0.05;2774.08
OL001578_4;O001578;P0379;6;436.54;0.2;2095.39
OL001579_1;O001579;P0374;2;119.34;0;238.68
OL001579_2;O001579;P0179;1;27.31;0.05;25.94
OL001579_3;O001579;P0447;6;391.3;0;2347.8
OL001579_4;O001579;P0134;3;433.06;0.2;1039.34
OL001579_5;O001579;P0323;6;751.63;0.1;4058.8
OL001580_1;O001580;P0410;6;62.25;0.1;336.15
OL001580_2;O001580;P0254;6;489.24;0;2935.44
OL001580_3;O001580;P0432;3;789.16;0;2367.48
OL001580_4;O001580;P0155;1;333.51;0.2;266.81
OL001580_5;O001580;P0193;1;522.59;0.1;470.33
OL001581_1;O001581;P0348;2;142.21;0.2;227.54
OL001582_1;O001582;P0226;4;112.75;0.2;360.8
OL001582_2;O001582;P0257;4;475.78;0.1;1712.81
OL001583_1;O001583;P0239;2;352.09;0;704.18
OL001584_1;O001584;P0135;1;684.61;0.05;650.38
OL001584_2;O001584;P0095;4;329.47;0.05;1251.99
OL001584_3;O001584;P0146;3;263.49;0.2;632.38
OL001585_1;O001585;P0286;1;660.37;0.05;627.35
OL001585_2;O001585;P0305;5;788.44;0.1;3547.98
OL001585_3;O001585;P0425;4;706.91;0;2827.64
OL001585_4;O001585;P0011;5;638.57;0;3192.85
OL001586_1;O001586;P0160;4;275.66;0.05;1047.51
OL001587_1;O001587;P0074;4;572.74;0;2290.96
OL001587_2;O001587;P0426;1;285.73;0;285.73
OL001588_1;O001588;P0004;3;392.54;0.1;1059.86
OL001588_2;O001588;P0463;5;91.32;0.2;365.28
OL001588_3;O001588;P0327;1;205.44;0.2;164.35
OL001589_1;O001589;P0251;5;130.39;0;651.95
OL001589_2;O001589;P0376;2;662.31;0;1324.62
OL001590_1;O001590;P0298;6;312.31;0.05;1780.17
OL001591_1;O001591;P0081;6;621.09;0.1;3353.89
OL001591_2;O001591;P0210;5;475.56;0.05;2258.91
OL001591_3;O001591;P0364;5;219.99;0;1099.95
OL001591_4;O001591;P0466;6;280.34;0.05;1597.94
OL001592_1;O001592;P0231;5;283.35;0;1416.75
OL001592_2;O001592;P0175;2;544.63;0.05;1034.8
OL001592_3;O001592;P0022;2;271.48;0.2;434.37
OL001592_4;O001592;P0349;5;43.17;0;215.85
OL001593_1;O001593;P0447;5;391.3;0;1956.5
OL001594_1;O001594;P0441;3;246.48;0.2;591.55
OL001595_1;O001595;P0415;2;736.04;0.05;1398.48
OL001595_2;O001595;P0442;4;711.54;0.2;2276.93
OL001596_1;O001596;P0166;4;185.58;0.2;593.86
OL001597_1;O001597;P0026;5;100.02;0;500.1
OL001597_2;O001597;P0215;5;239.56;0;1197.8
OL001597_3;O001597;P0391;4;426.17;0.2;1363.74
OL001598_1;O001598;P0317;1;746.16;0.2;596.93
OL001598_2;O001598;P0458;2;539.99;0;1079.98
OL001599_1;O001599;P0432;5;789.16;0.2;3156.64
OL001599_2;O001599;P0088;1;513.4;0;513.4
OL001599_3;O001599;P0087;4;420.61;0;1682.44
OL001599_4;O001599;P0273;1;481.26;0.05;457.2
OL001599_5;O001599;P0481;2;741.99;0;1483.98
OL001600_1;O001600;P0251;3;130.39;0.05;371.61
OL001600_2;O001600;P0121;6;309.18;0;1855.08
OL001600_3;O001600;P0260;5;193.08;0.1;868.86
OL001601_1;O001601;P0428;5;454.12;0;2270.6
OL001601_2;O001601;P0245;3;434.35;0.05;1237.9
OL001601_3;O001601;P0327;6;205.44;0.05;1171.01
OL001601_4;O001601;P0332;1;423.42;0.05;402.25
OL001601_5;O001601;P0426;3;285.73;0.2;685.75
OL001602_1;O001602;P0407;2;553.63;0.05;1051.9
OL001603_1;O001603;P0047;5;276.83;0;1384.15
OL001604_1;O001604;P0205;2;483.96;0;967.92
OL001604_2;O001604;P0060;4;519.25;0;2077.0
OL001604_3;O001604;P0150;1;566.66;0.2;453.33
OL001604_4;O001604;P0489;2;70.72;0;141.44
OL001605_1;O001605;P0186;1;402.12;0.2;321.7
OL001605_2;O001605;P0038;5;690.23;0;3451.15
OL001605_3;O001605;P0003;3;222.04;0.1;599.51
OL001605_4;O001605;P0395;4;157.27;0;629.08
OL001605_5;O001605;P0327;3;205.44;0;616.32
OL001606_1;O001606;P0402;4;349.75;0.1;1259.1
OL001606_2;O001606;P0051;1;724.0;0.1;651.6
OL001606_3;O001606;P0213;3;771.24;0.1;2082.35
OL001606_4;O001606;P0012;2;530.34;0.05;1007.65
OL001606_5;O001606;P0298;2;312.31;0;624.62
OL001607_1;O001607;P0477;5;66.68;0.1;300.06
OL001607_2;O001607;P0356;6;437.87;0.05;2495.86
OL001607_3;O001607;P0084;4;437.82;0;1751.28
OL001607_4;O001607;P0162;5;579.81;0.1;2609.14
OL001607_5;O001607;P0484;5;383.24;0.2;1532.96
OL001608_1;O001608;P0081;3;621.09;0.2;1490.62
OL001609_1;O001609;P0350;4;404.94;0.1;1457.78
OL001610_1;O001610;P0237;1;39.93;0.1;35.94
OL001611_1;O001611;P0481;2;741.99;0.05;1409.78
OL001612_1;O001612;P0284;2;324.52;0.05;616.59
OL001612_2;O001612;P0039;1;646.3;0.1;581.67
OL001612_3;O001612;P0446;3;305.63;0;916.89
OL001612_4;O001612;P0139;6;502.22;0;3013.32
OL001613_1;O001613;P0330;4;515.43;0.05;1958.63
OL001614_1;O001614;P0143;6;557.99;0.1;3013.15
OL001614_2;O001614;P0201;3;195.65;0;586.95
OL001615_1;O001615;P0244;6;18.81;0;112.86
OL001615_2;O001615;P0477;2;66.68;0.05;126.69
OL001616_1;O001616;P0028;1;540.97;0.2;432.78
OL001616_2;O001616;P0410;5;62.25;0;311.25
OL001616_3;O001616;P0008;3;240.24;0;720.72
OL001616_4;O001616;P0357;6;499.59;0.05;2847.66
OL001617_1;O001617;P0245;1;434.35;0;434.35
OL001617_2;O001617;P0341;4;630.72;0.2;2018.3
OL001617_3;O001617;P0396;3;397.05;0;1191.15
OL001617_4;O001617;P0429;3;719.05;0;2157.15
OL001617_5;O001617;P0040;6;221.2;0.1;1194.48
OL001618_1;O001618;P0378;5;189.11;0.05;898.27
OL001619_1;O001619;P0204;2;297.04;0.2;475.26
OL001620_1;O001620;P0263;6;307.56;0.2;1476.29
OL001620_2;O001620;P0014;5;732.38;0.2;2929.52
OL001620_3;O001620;P0377;6;626.3;0;3757.8
OL001620_4;O001620;P0202;5;103.78;0;518.9
OL001621_1;O001621;P0249;4;271.37;0;1085.48
OL001621_2;O001621;P0178;1;158.86;0;158.86
OL001621_3;O001621;P0266;3;231.84;0.1;625.97
OL001621_4;O001621;P0064;4;459.02;0;1836.08
OL001622_1;O001622;P0093;1;560.53;0.05;532.5
OL001622_2;O001622;P0370;2;454.88;0;909.76
OL001622_3;O001622;P0312;3;783.63;0;2350.89
OL001623_1;O001623;P0443;5;306.44;0.05;1455.59
OL001624_1;O001624;P0217;6;571.0;0;3426.0
OL001625_1;O001625;P0092;3;376.04;0.1;1015.31
OL001626_1;O001626;P0269;3;463.05;0.1;1250.24
OL001626_2;O001626;P0031;6;675.17;0.2;3240.82
OL001627_1;O001627;P0096;2;120.44;0.1;216.79
OL001627_2;O001627;P0333;1;738.45;0.2;590.76
OL001627_3;O001627;P0004;5;392.54;0.2;1570.16
OL001627_4;O001627;P0108;4;478.09;0;1912.36
OL001627_5;O001627;P0191;1;716.68;0.2;573.34
OL001628_1;O001628;P0115;2;743.79;0.1;1338.82
OL001629_1;O001629;P0470;3;367.85;0.2;882.84
OL001629_2;O001629;P0371;1;323.7;0;323.7
OL001630_1;O001630;P0493;3;336.23;0.2;806.95
OL001630_2;O001630;P0249;6;271.37;0.05;1546.81
OL001631_1;O001631;P0110;2;193.77;0;387.54
OL001631_2;O001631;P0052;5;606.63;0;3033.15
OL001631_3;O001631;P0368;4;408.71;0;1634.84
OL001631_4;O001631;P0054;5;790.64;0.05;3755.54
OL001632_1;O001632;P0249;5;271.37;0;1356.85
OL001632_2;O001632;P0015;4;787.05;0;3148.2
OL001633_1;O001633;P0066;3;324.4;0.1;875.88
OL001633_2;O001633;P0287;3;73.23;0.1;197.72
OL001633_3;O001633;P0125;2;526.37;0.05;1000.1
OL001634_1;O001634;P0013;4;326.64;0;1306.56
OL001634_2;O001634;P0465;6;313.22;0;1879.32
OL001635_1;O001635;P0143;3;557.99;0.1;1506.57
OL001635_2;O001635;P0168;6;500.32;0.1;2701.73
OL001635_3;O001635;P0381;6;126.93;0.2;609.26
OL001636_1;O001636;P0215;4;239.56;0.05;910.33
OL001636_2;O001636;P0005;5;164.48;0;822.4
OL001636_3;O001636;P0025;1;604.34;0.1;543.91
OL001637_1;O001637;P0010;5;584.5;0;2922.5
OL001637_2;O001637;P0432;3;789.16;0.05;2249.11
OL001637_3;O001637;P0489;4;70.72;0.05;268.74
OL001637_4;O001637;P0159;5;773.52;0.05;3674.22
OL001638_1;O001638;P0209;1;95.13;0.05;90.37
OL001638_2;O001638;P0459;5;255.21;0.2;1020.84
OL001638_3;O001638;P0310;2;494.34;0.05;939.25
OL001639_1;O001639;P0406;4;488.43;0.05;1856.03
OL001640_1;O001640;P0398;4;653.74;0.05;2484.21
OL001641_1;O001641;P0158;4;182.39;0;729.56
OL001641_2;O001641;P0212;5;529.44;0.05;2514.84
OL001641_3;O001641;P0472;3;789.27;0.05;2249.42
OL001642_1;O001642;P0443;4;306.44;0;1225.76
OL001642_2;O001642;P0140;6;470.31;0.05;2680.77
OL001643_1;O001643;P0157;1;570.4;0;570.4
OL001643_2;O001643;P0295;6;451.32;0.05;2572.52
OL001643_3;O001643;P0197;3;19.76;0.2;47.42
OL001643_4;O001643;P0131;4;301.83;0;1207.32
OL001643_5;O001643;P0452;5;162.11;0;810.55
OL001644_1;O001644;P0474;2;195.84;0.1;352.51
OL001644_2;O001644;P0272;1;637.75;0.05;605.86
OL001644_3;O001644;P0128;3;242.69;0;728.07
OL001644_4;O001644;P0180;1;515.85;0.2;412.68
OL001645_1;O001645;P0308;2;554.48;0.05;1053.51
OL001646_1;O001646;P0164;5;385.83;0;1929.15
OL001646_2;O001646;P0014;6;732.38;0.05;4174.57
OL001646_3;O001646;P0434;6;193.85;0.1;1046.79
OL001646_4;O001646;P0376;2;662.31;0.2;1059.7
OL001647_1;O001647;P0434;4;193.85;0;775.4
OL001647_2;O001647;P0070;3;493.71;0;1481.13
OL001647_3;O001647;P0357;1;499.59;0.05;474.61
OL001647_4;O001647;P0189;3;88.85;0.05;253.22
OL001648_1;O001648;P0364;6;219.99;0.1;1187.95
OL001648_2;O001648;P0200;6;271.41;0.1;1465.61
OL001648_3;O001648;P0108;2;478.09;0.05;908.37
OL001649_1;O001649;P0168;6;500.32;0.2;2401.54
OL001649_2;O001649;P0451;5;615.28;0.1;2768.76
OL001649_3;O001649;P0031;6;675.17;0.2;3240.82
OL001649_4;O001649;P0298;3;312.31;0;936.93
OL001649_5;O001649;P0377;6;626.3;0.1;3382.02
OL001650_1;O001650;P0493;3;336.23;0;1008.69
OL001650_2;O001650;P0355;3;666.77;0;2000.31
OL001650_3;O001650;P0029;4;557.81;0.2;1784.99
OL001650_4;O001650;P0426;4;285.73;0;1142.92
OL001650_5;O001650;P0222;3;780.9;0;2342.7
OL001651_1;O001651;P0438;6;582.27;0.1;3144.26
OL001652_1;O001652;P0028;4;540.97;0;2163.88
OL001652_2;O001652;P0011;5;638.57;0;3192.85
OL001653_1;O001653;P0002;1;76.91;0.1;69.22
OL001653_2;O001653;P0345;5;590.9;0.05;2806.78
OL001653_3;O001653;P0465;5;313.22;0.2;1252.88
OL001653_4;O001653;P0061;1;489.47;0;489.47
OL001653_5;O001653;P0294;3;369.26;0.1;997.0
OL001654_1;O001654;P0415;2;736.04;0;1472.08
OL001655_1;O001655;P0370;4;454.88;0.05;1728.54
OL001655_2;O001655;P0451;6;615.28;0.05;3507.1
OL001656_1;O001656;P0448;4;423.67;0.1;1525.21
OL001656_2;O001656;P0405;2;158.47;0;316.94
OL001657_1;O001657;P0346;6;135.3;0.2;649.44
OL001657_2;O001657;P0126;6;160.09;0.1;864.49
OL001657_3;O001657;P0074;4;572.74;0.2;1832.77
OL001658_1;O001658;P0404;5;705.3;0.1;3173.85
OL001658_2;O001658;P0471;5;260.11;0;1300.55
OL001658_3;O001658;P0027;3;284.86;0;854.58
OL001658_4;O001658;P0227;4;743.62;0;2974.48
OL001659_1;O001659;P0361;1;88.02;0.1;79.22
OL001660_1;O001660;P0318;4;546.87;0;2187.48
OL001660_2;O001660;P0410;3;62.25;0.05;177.41
OL001660_3;O001660;P0016;1;185.38;0.2;148.3
OL001661_1;O001661;P0371;6;323.7;0;1942.2
OL001662_1;O001662;P0121;5;309.18;0.1;1391.31
OL001662_2;O001662;P0416;6;625.2;0;3751.2
OL001663_1;O001663;P0487;6;584.31;0.05;3330.57
OL001663_2;O001663;P0008;1;240.24;0.1;216.22
OL001664_1;O001664;P0365;1;86.72;0;86.72
OL001664_2;O001664;P0490;3;213.0;0.05;607.05
OL001664_3;O001664;P0027;1;284.86;0.05;270.62
OL001664_4;O001664;P0383;2;166.51;0;333.02
OL001664_5;O001664;P0363;1;514.74;0.2;411.79
OL001665_1;O001665;P0026;3;100.02;0.05;285.06
OL001665_2;O001665;P0468;5;765.15;0.05;3634.46
OL001665_3;O001665;P0193;2;522.59;0.05;992.92
OL001665_4;O001665;P0242;3;659.48;0;1978.44
OL001666_1;O001666;P0173;3;352.63;0;1057.89
OL001666_2;O001666;P0379;5;436.54;0;2182.7
OL001666_3;O001666;P0256;4;439.34;0;1757.36
OL001666_4;O001666;P0407;1;553.63;0.05;525.95
OL001667_1;O001667;P0196;3;395.62;0;1186.86
OL001667_2;O001667;P0135;3;684.61;0.05;1951.14
OL001667_3;O001667;P0047;3;276.83;0.05;788.97
OL001667_4;O001667;P0383;2;166.51;0.2;266.42
OL001667_5;O001667;P0499;3;87.64;0;262.92
OL001668_1;O001668;P0486;4;640.6;0;2562.4
OL001668_2;O001668;P0151;2;107.86;0.05;204.93
OL001668_3;O001668;P0033;4;75.31;0.2;240.99
OL001668_4;O001668;P0341;5;630.72;0;3153.6
OL001668_5;O001668;P0151;2;107.86;0;215.72
OL001669_1;O001669;P0306;6;185.45;0.1;1001.43
OL001669_2;O001669;P0201;4;195.65;0;782.6
OL001670_1;O001670;P0364;6;219.99;0.2;1055.95
OL001671_1;O001671;P0222;4;780.9;0.1;2811.24
OL001672_1;O001672;P0186;2;402.12;0.1;723.82
OL001673_1;O001673;P0414;3;357.25;0.05;1018.16
OL001673_2;O001673;P0353;4;116.44;0.1;419.18
OL001673_3;O001673;P0303;6;291.26;0.2;1398.05
OL001673_4;O001673;P0441;5;246.48;0;1232.4
OL001673_5;O001673;P0047;2;276.83;0;553.66
OL001674_1;O001674;P0448;6;423.67;0;2542.02
OL001674_2;O001674;P0368;1;408.71;0.1;367.84
OL001674_3;O001674;P0368;2;408.71;0.1;735.68
OL001674_4;O001674;P0032;2;313.32;0.05;595.31
OL001675_1;O001675;P0473;6;774.64;0;4647.84
OL001675_2;O001675;P0198;1;534.33;0;534.33
OL001675_3;O001675;P0400;3;346.91;0;1040.73
OL001675_4;O001675;P0442;4;711.54;0.2;2276.93
OL001676_1;O001676;P0420;2;145.0;0.2;232.0
OL001676_2;O001676;P0255;1;714.76;0.2;571.81
OL001676_3;O001676;P0469;2;58.57;0.05;111.28
OL001676_4;O001676;P0457;1;480.94;0;480.94
OL001677_1;O001677;P0429;6;719.05;0.1;3882.87
OL001677_2;O001677;P0001;6;481.57;0.2;2311.54
OL001677_3;O001677;P0312;6;783.63;0.1;4231.6
OL001678_1;O001678;P0135;4;684.61;0;2738.44
OL001679_1;O001679;P0460;1;497.38;0.2;397.9
OL001680_1;O001680;P0167;1;472.6;0.1;425.34
OL001680_2;O001680;P0084;3;437.82;0.05;1247.79
OL001680_3;O001680;P0115;2;743.79;0;1487.58
OL001680_4;O001680;P0190;6;101.56;0;609.36
OL001680_5;O001680;P0493;5;336.23;0.05;1597.09
OL001681_1;O001681;P0107;5;654.87;0;3274.35
OL001682_1;O001682;P0141;6;705.31;0.05;4020.27
OL001683_1;O001683;P0104;1;281.79;0.2;225.43
OL001683_2;O001683;P0480;2;345.57;0.05;656.58
OL001683_3;O001683;P0092;2;376.04;0.2;601.66
OL001683_4;O001683;P0025;4;604.34;0;2417.36
OL001683_5;O001683;P0188;4;581.63;0;2326.52
OL001684_1;O001684;P0291;2;78.61;0.1;141.5
OL001685_1;O001685;P0191;4;716.68;0.2;2293.38
OL001685_2;O001685;P0390;1;214.34;0.05;203.62
OL001685_3;O001685;P0017;5;474.99;0.2;1899.96
OL001686_1;O001686;P0066;2;324.4;0;648.8
OL001687_1;O001687;P0003;1;222.04;0.05;210.94
OL001687_2;O001687;P0126;5;160.09;0.1;720.41
OL001687_3;O001687;P0476;4;740.34;0.1;2665.22
OL001688_1;O001688;P0183;2;223.28;0.1;401.9
OL001689_1;O001689;P0186;1;402.12;0.2;321.7
OL001689_2;O001689;P0355;4;666.77;0;2667.08
OL001689_3;O001689;P0054;1;790.64;0.2;632.51
OL001689_4;O001689;P0260;6;193.08;0.1;1042.63
OL001690_1;O001690;P0033;2;75.31;0.1;135.56
OL001690_2;O001690;P0302;1;201.22;0.05;191.16
OL001690_3;O001690;P0373;2;659.33;0.05;1252.73
OL001690_4;O001690;P0088;5;513.4;0.05;2438.65
OL001690_5;O001690;P0194;3;677.04;0.2;1624.9
OL001691_1;O001691;P0022;5;271.48;0;1357.4
OL001692_1;O001692;P0214;3;710.29;0.2;1704.7
OL001692_2;O001692;P0194;6;677.04;0.1;3656.02
OL001692_3;O001692;P0469;6;58.57;0;351.42
OL001693_1;O001693;P0114;6;588.56;0;3531.36
OL001693_2;O001693;P0272;4;637.75;0.2;2040.8
OL001693_3;O001693;P0005;6;164.48;0;986.88
OL001694_1;O001694;P0121;6;309.18;0.1;1669.57
OL001695_1;O001695;P0127;2;461.7;0;923.4
OL001695_2;O001695;P0255;5;714.76;0;3573.8
OL001695_3;O001695;P0231;2;283.35;0;566.7
OL001696_1;O001696;P0392;1;498.19;0.05;473.28
OL001697_1;O001697;P0288;4;771.19;0.1;2776.28
OL001697_2;O001697;P0233;2;418.33;0.2;669.33
OL001697_3;O001697;P0092;5;376.04;0.2;1504.16
OL001698_1;O001698;P0270;2;141.41;0;282.82
OL001698_2;O001698;P0316;2;507.59;0;1015.18
OL001698_3;O001698;P0428;5;454.12;0.2;1816.48
OL001698_4;O001698;P0269;4;463.05;0;1852.2
OL001698_5;O001698;P0080;3;645.43;0.05;1839.48
OL001699_1;O001699;P0103;4;795.33;0;3181.32
OL001699_2;O001699;P0362;3;577.1;0.2;1385.04
OL001699_3;O001699;P0083;4;798.25;0;3193.0
OL001700_1;O001700;P0039;3;646.3;0.2;1551.12
OL001700_2;O001700;P0401;1;119.48;0.2;95.58
OL001700_3;O001700;P0465;1;313.22;0;313.22
OL001700_4;O001700;P0025;5;604.34;0;3021.7
OL001701_1;O001701;P0373;3;659.33;0;1977.99
OL001701_2;O001701;P0412;1;461.83;0.05;438.74
OL001701_3;O001701;P0093;6;560.53;0;3363.18
OL001701_4;O001701;P0175;6;544.63;0.2;2614.22
OL001702_1;O001702;P0031;6;675.17;0.2;3240.82
OL001702_2;O001702;P0348;6;142.21;0.1;767.93
OL001702_3;O001702;P0385;1;263.38;0;263.38
OL001702_4;O001702;P0417;4;368.41;0;1473.64
OL001703_1;O001703;P0331;3;359.07;0.1;969.49
OL001703_2;O001703;P0174;2;431.69;0.1;777.04
OL001703_3;O001703;P0345;6;590.9;0.05;3368.13
OL001703_4;O001703;P0032;3;313.32;0;939.96
OL001703_5;O001703;P0146;4;263.49;0.1;948.56
OL001704_1;O001704;P0184;5;100.07;0.2;400.28
OL001704_2;O001704;P0253;3;375.65;0.2;901.56
OL001704_3;O001704;P0478;6;117.26;0;703.56
OL001705_1;O001705;P0235;6;505.28;0.05;2880.1
OL001705_2;O001705;P0151;6;107.86;0.05;614.8
OL001705_3;O001705;P0117;2;485.89;0;971.78
OL001705_4;O001705;P0304;6;613.75;0.05;3498.38
OL001706_1;O001706;P0369;3;797.51;0.2;1914.02
OL001706_2;O001706;P0247;2;163.52;0.2;261.63
OL001706_3;O001706;P0109;6;759.21;0.05;4327.5
OL001706_4;O001706;P0053;5;114.83;0;574.15
OL001707_1;O001707;P0068;1;170.53;0;170.53
OL001707_2;O001707;P0258;2;297.45;0.1;535.41
OL001707_3;O001707;P0183;5;223.28;0.05;1060.58
OL001708_1;O001708;P0457;4;480.94;0.05;1827.57
OL001708_2;O001708;P0493;1;336.23;0;336.23
OL001708_3;O001708;P0395;2;157.27;0.05;298.81
OL001709_1;O001709;P0333;3;738.45;0;2215.35
OL001709_2;O001709;P0166;4;185.58;0.2;593.86
OL001709_3;O001709;P0384;6;349.75;0.05;1993.57
OL001709_4;O001709;P0439;3;388.5;0.2;932.4
OL001709_5;O001709;P0011;6;638.57;0.1;3448.28
OL001710_1;O001710;P0135;4;684.61;0.2;2190.75
OL001710_2;O001710;P0259;5;135.79;0;678.95
OL001710_3;O001710;P0393;4;533.76;0.1;1921.54
OL001711_1;O001711;P0232;2;639.0;0;1278.0
OL001711_2;O001711;P0491;4;148.57;0.2;475.42
OL001711_3;O001711;P0269;1;463.05;0.05;439.9
OL001712_1;O001712;P0200;5;271.41;0;1357.05
OL001712_2;O001712;P0416;5;625.2;0.05;2969.7
OL001713_1;O001713;P0054;3;790.64;0.2;1897.54
OL001713_2;O001713;P0371;5;323.7;0.05;1537.57
OL001713_3;O001713;P0085;4;584.5;0.05;2221.1
OL001714_1;O001714;P0037;6;655.22;0;3931.32
OL001714_2;O001714;P0329;3;443.35;0.1;1197.05
OL001715_1;O001715;P0158;6;182.39;0.2;875.47
OL001715_2;O001715;P0395;5;157.27;0.05;747.03
OL001715_3;O001715;P0455;5;714.87;0.1;3216.91
OL001715_4;O001715;P0029;1;557.81;0.05;529.92
OL001716_1;O001716;P0307;2;284.36;0;568.72
OL001716_2;O001716;P0374;5;119.34;0.1;537.03
OL001716_3;O001716;P0325;5;60.4;0;302.0
OL001716_4;O001716;P0363;4;514.74;0.05;1956.01
OL001717_1;O001717;P0440;6;714.73;0;4288.38
OL001717_2;O001717;P0228;3;67.58;0.1;182.47
OL001718_1;O001718;P0162;6;579.81;0.2;2783.09
OL001718_2;O001718;P0498;6;429.72;0.1;2320.49
OL001718_3;O001718;P0091;6;378.18;0.05;2155.63
OL001719_1;O001719;P0332;4;423.42;0;1693.68
OL001720_1;O001720;P0141;3;705.31;0.05;2010.13
OL001721_1;O001721;P0001;2;481.57;0.1;866.83
OL001722_1;O001722;P0499;3;87.64;0;262.92
OL001722_2;O001722;P0392;1;498.19;0.05;473.28
OL001722_3;O001722;P0002;4;76.91;0.2;246.11
OL001722_4;O001722;P0167;5;472.6;0;2363.0
OL001723_1;O001723;P0113;4;533.09;0;2132.36
OL001723_2;O001723;P0429;1;719.05;0.05;683.1
