OrderID;Gender;ChannelName;PaymentMethod;YearNumber;MonthNumber;TotalQuantity;AvgDiscount;NumberOfProducts;NumberOfCategories;TotalRevenue
O002257;Female;Mobile App;COD;2024;12;17;0,07;5;5;3379,88
O002258;Unknown;Marketplace;COD;2025;2;16;0,08;5;5;6092,42
O002259;Unknown;Call Center;Wallet;2025;1;16;0,0833333333333333;3;3;8259,56
O002260;Male;Mobile App;Cash;2021;3;5;0,15;2;2;1857,31
O002261;Male;Call Center;Card;2025;7;6;0,05;1;1;723,5
O002262;Unknown;Mobile App;Bank Transfer;2021;7;6;0;1;1;3507
O002263;Unknown;Web;Bank Transfer;2023;3;21;0,05;5;3;8434,9
O002264;Female;Store;Cash;2022;9;15;0,05;4;3;7807,35
O002265;Male;Call Center;Bank Transfer;2024;7;6;0;1;1;1838,34
O002266;Male;Marketplace;Card;2021;5;18;0,1;5;4;8199,38
O002267;Unknown;Store;Card;2021;3;8;0,05;3;2;1418,37
O002268;Male;Store;Cash;2023;1;12;0,0875;4;4;5483,12
O002269;Unknown;Mobile App;Cash;2022;6;3;0;1;1;1588,32
O002270;Male;Call Center;Card;2025;9;12;0,0333333333333333;3;3;3871,03
O002271;Female;Web;Cash;2024;10;14;0,0875;4;3;3624,93
O002272;Female;Call Center;Wallet;2025;11;13;0,08;5;3;2985,26
O002273;Unknown;Call Center;COD;2021;2;12;0,0333333333333333;3;3;5181,78
O002274;Female;Store;Card;2022;4;12;0,07;5;4;6090,82
O002275;Male;Call Center;Wallet;2022;5;12;0;3;3;4440,45
O002276;Unknown;Marketplace;Wallet;2024;2;20;0,05;5;4;6220,86
O002277;Male;Web;Card;2022;3;3;0,05;1;1;480,31
O002278;Female;Marketplace;Cash;2023;9;6;0,05;2;2;1618,59
O002279;Male;Web;COD;2025;3;11;0,125;2;2;5138,42
O002280;Female;Marketplace;Cash;2023;10;6;0,1;1;1;4269,46
O002281;Male;Mobile App;Cash;2023;6;15;0,04;5;3;5401,33
O002282;Female;Store;Bank Transfer;2024;8;14;0,0666666666666667;3;2;4745,49
O002283;Male;Call Center;COD;2021;12;6;0;1;1;1441,44
O002284;Male;Marketplace;Wallet;2024;3;3;0,025;2;2;1355,55
O002285;Unknown;Marketplace;Card;2021;4;14;0;3;2;4487,91
O002286;Male;Store;Cash;2023;2;4;0;1;1;459,32
O002287;Male;Web;Bank Transfer;2022;5;23;0,08;5;3;9873,46
O002288;Female;Mobile App;Card;2025;7;19;0,04;5;4;8524,09
O002289;Female;Web;Cash;2024;7;9;0,1;5;4;3627,72
O002290;Female;Marketplace;Bank Transfer;2024;6;13;0,05;4;4;6154,13
O002291;Female;Marketplace;COD;2024;12;5;0,075;2;1;2154,03
O002292;Female;Call Center;Bank Transfer;2024;8;13;0,0333333333333333;3;3;6401,92
O002293;Male;Store;Wallet;2024;6;16;0,05;4;3;6052,52
O002294;Unknown;Call Center;Cash;2024;12;4;0,1;4;3;1591,44
O002295;Male;Store;Bank Transfer;2024;5;10;0,0333333333333333;3;3;3260,72
O002296;Male;Marketplace;Card;2022;8;4;0,2;1;1;1256,13
O002297;Male;Web;COD;2021;3;4;0,1;2;2;1533,6
O002298;Male;Store;COD;2023;8;13;0,0333333333333333;3;3;2633,92
O002299;Female;Web;Bank Transfer;2023;10;13;0,1;3;3;6148,76
O002300;Male;Mobile App;COD;2022;11;3;0;1;1;794,04
O002301;Female;Store;Cash;2025;6;8;0,0333333333333333;3;3;3968,2
O002302;Female;Store;Cash;2025;5;8;0,125;2;2;2227,79
O002303;Female;Call Center;Card;2023;7;14;0,0375;4;3;9212,6
O002304;Male;Web;Card;2024;9;4;0,025;2;2;1259,37
O002305;Male;Store;Bank Transfer;2023;8;4;0,05;1;1;2069,59
O002306;Female;Store;COD;2022;11;2;0,2;1;1;383,6
O002307;Female;Marketplace;Cash;2023;2;18;0,02;5;5;6237,46
O002308;Male;Store;Bank Transfer;2021;7;5;0;1;1;3158,2
O002309;Unknown;Marketplace;Wallet;2023;6;5;0,075;2;1;1434,82
O002310;Unknown;Store;Card;2022;3;15;0,0625;4;2;4580,39
O002311;Unknown;Web;Cash;2021;10;4;0,1;1;1;952,85
O002312;Male;Store;Bank Transfer;2023;10;3;0;1;1;1717,56
O002313;Female;Mobile App;Card;2024;1;9;0,1;2;2;2569,97
O002314;Male;Marketplace;Bank Transfer;2022;9;15;0,0875;4;4;3856,01
O002315;Male;Mobile App;Bank Transfer;2021;12;20;0,075;4;3;11109,73
O002316;Female;Mobile App;COD;2022;7;12;0,0166666666666667;3;3;4491,52
O002317;Male;Call Center;Card;2025;1;8;0,025;2;2;1204,13
O002318;Unknown;Web;Card;2025;2;4;0,1;1;1;549,9
O002319;Unknown;Web;COD;2024;2;15;0,15;4;4;5122,88
O002320;Male;Store;COD;2025;12;8;0,0833333333333333;3;2;4086,53
O002321;Male;Call Center;Cash;2021;11;14;0,08;5;4;4884,03
O002322;Female;Mobile App;Cash;2022;5;10;0,125;2;2;4772,16
O002323;Female;Web;Cash;2025;11;3;0;2;2;501,56
O002324;Male;Call Center;COD;2021;4;10;0,0875;4;3;3088,62
O002325;Unknown;Store;Wallet;2024;4;13;0,0833333333333333;3;3;7085,32
O002326;Male;Store;COD;2022;9;7;0,05;3;3;2269,25
O002327;Male;Web;COD;2022;10;21;0,1;5;4;11682,68
O002328;Unknown;Call Center;Cash;2021;7;8;0;3;3;2827,98
O002329;Female;Store;Wallet;2024;8;6;0,05;1;1;2414,92
O002330;Male;Marketplace;Bank Transfer;2023;8;22;0,09;5;4;9453,52
O002331;Male;Marketplace;Bank Transfer;2021;1;22;0,05;4;3;9002,65
O002332;Male;Marketplace;Wallet;2022;4;14;0,05;3;3;5562,66
O002333;Female;Mobile App;Cash;2022;5;7;0;2;2;4572,16
O002334;Unknown;Web;Bank Transfer;2024;4;15;0,03;5;4;4675,98
O002335;Female;Web;COD;2021;6;21;0,02;5;4;4882,29
O002336;Male;Marketplace;Wallet;2025;3;12;0,0333333333333333;3;3;4773,1
O002337;Unknown;Mobile App;Wallet;2024;7;6;0;2;1;2147,86
O002338;Female;Web;Card;2024;11;2;0,2;1;1;1269,63
O002339;Female;Mobile App;Wallet;2021;10;19;0,075;4;3;8726,74
O002340;Unknown;Store;Cash;2025;9;6;0;1;1;1441,44
O002341;Male;Call Center;Bank Transfer;2024;5;3;0,15;2;2;1491,6
O002342;Male;Web;COD;2025;8;17;0,15;4;3;5514,04
O002343;Female;Web;Bank Transfer;2022;3;20;0,02;5;5;7926,48
O002344;Male;Mobile App;Bank Transfer;2022;12;17;0,08;5;5;4486,89
O002345;Male;Web;Cash;2025;9;17;0,14;5;5;3798,46
O002346;Male;Mobile App;COD;2022;9;17;0,14;5;4;4332,82
O002347;Female;Call Center;Card;2023;8;10;0,0333333333333333;3;3;3501,18
O002348;Female;Call Center;COD;2021;5;16;0,0875;4;4;5091,2
O002349;Female;Call Center;COD;2021;9;11;0;2;2;4856,84
O002350;Unknown;Store;Card;2023;12;2;0,2;1;1;1045,98
O002351;Male;Call Center;Wallet;2025;8;16;0,15;3;3;6198,24
O002352;Female;Web;Cash;2024;8;16;0,07;5;4;7587,34
O002353;Unknown;Marketplace;Card;2024;3;12;0,1;5;4;4707,69
O002354;Female;Store;Card;2022;4;8;0,05;2;2;3034,93
O002355;Female;Mobile App;Wallet;2021;11;3;0;1;1;701,01
O002356;Female;Call Center;Bank Transfer;2024;1;19;0,0875;4;3;7957,39
O002357;Male;Marketplace;Card;2024;6;6;0,05;1;1;3134,32
O002358;Female;Call Center;COD;2023;9;1;0;1;1;119,48
O002359;Female;Mobile App;Card;2023;4;6;0,1;2;2;2094,62
O002360;Male;Mobile App;Wallet;2024;8;10;0,05;2;2;1404,06
O002361;Female;Store;Card;2023;7;3;0,1;2;1;1324,71
O002362;Male;Web;COD;2025;8;19;0,04;4;4;8982,59
O002363;Male;Web;Card;2021;6;9;0,025;2;2;5284,53
O002364;Female;Web;Wallet;2021;2;23;0,06;5;3;6089,36
O002365;Female;Marketplace;Cash;2023;10;17;0,125;4;3;7307,94
O002366;Male;Store;Cash;2024;7;17;0,1;5;3;3301,15
O002367;Female;Marketplace;Cash;2025;11;13;0,0166666666666667;3;3;6730,87
O002368;Female;Mobile App;Wallet;2023;8;4;0,15;2;2;1723,96
O002369;Unknown;Call Center;Cash;2022;2;2;0,2;1;1;152,21
O002370;Female;Web;Cash;2025;1;13;0,0625;4;3;3197,8
O002371;Female;Store;Bank Transfer;2024;2;2;0;1;1;439,98
O002372;Female;Marketplace;Card;2025;5;10;0,05;3;3;3007,63
O002373;Male;Store;COD;2025;11;12;0,1;3;3;1963,65
O002374;Female;Web;COD;2023;11;13;0,15;4;2;6312,15
O002375;Female;Web;Card;2024;12;17;0,0875;4;3;4359,04
O002376;Female;Mobile App;Wallet;2025;11;3;0,1;1;1;670,81
O002377;Unknown;Web;Cash;2025;7;8;0,0833333333333333;3;3;2467,46
O002378;Male;Store;Card;2024;12;8;0,025;2;2;2962,75
O002379;Male;Web;COD;2024;4;5;0,075;2;2;2677,38
O002380;Female;Store;COD;2021;3;5;0,1;2;2;1027,44
O002381;Unknown;Marketplace;COD;2024;11;6;0,0666666666666667;3;2;1532,54
O002382;Male;Call Center;Cash;2023;1;10;0,05;4;3;4928,5
O002383;Female;Call Center;Card;2021;8;9;0,0333333333333333;3;3;1597,38
O002384;Female;Web;Bank Transfer;2025;10;6;0;1;1;3352,5
O002385;Unknown;Marketplace;Wallet;2024;11;7;0,15;2;2;1064,09
O002386;Male;Store;Wallet;2022;12;18;0,07;5;3;6240,37
O002387;Female;Marketplace;Cash;2022;6;11;0,1;2;2;3211,53
O002388;Male;Store;Card;2025;7;3;0,2;1;1;339,38
O002389;Male;Marketplace;Card;2024;12;6;0,0833333333333333;3;2;2616,24
O002390;Female;Store;COD;2025;3;7;0,025;2;2;2618,74
O002391;Male;Store;Card;2024;7;9;0,05;4;4;1816,45
O002392;Male;Web;Cash;2025;4;8;0;2;2;2839,26
O002393;Male;Store;Card;2025;2;1;0;1;1;368,41
O002394;Female;Store;COD;2024;4;16;0,125;4;3;4574,77
O002395;Unknown;Call Center;Bank Transfer;2022;1;7;0,1;3;2;1234,09
O002396;Unknown;Mobile App;Card;2022;10;18;0,04;5;5;6902,3
O002397;Female;Web;Card;2023;7;6;0,025;2;2;2713,57
O002398;Female;Call Center;COD;2023;9;12;0,0833333333333333;3;3;5140,25
O002399;Male;Store;Wallet;2022;3;14;0,0833333333333333;3;3;5281,09
O002400;Male;Mobile App;COD;2022;10;3;0,2;1;1;901,56
O002401;Unknown;Store;Card;2025;12;7;0,075;4;4;1306,09
O002402;Female;Store;Bank Transfer;2021;4;9;0,0666666666666667;3;3;4658,96
O002403;Unknown;Web;Cash;2024;11;6;0,025;2;2;3601,01
O002404;Male;Mobile App;Wallet;2022;10;11;0,0333333333333333;3;2;4631,82
O002405;Male;Mobile App;Bank Transfer;2023;12;16;0,06;5;4;5246,86
O002406;Male;Call Center;COD;2024;11;11;0,0875;4;4;5613,58
O002407;Female;Web;Wallet;2025;5;11;0,08;5;4;5040,19
O002408;Female;Call Center;Cash;2022;11;8;0,1;3;3;1753,81
O002409;Unknown;Call Center;Card;2022;8;10;0,0333333333333333;3;2;4992,5
O002410;Unknown;Marketplace;Wallet;2023;12;8;0,125;2;2;2573,07
O002411;Unknown;Mobile App;Card;2025;12;6;0,05;1;1;4202,21
O002412;Male;Marketplace;COD;2024;8;8;0,05;2;2;3325,45
O002413;Female;Marketplace;COD;2023;4;11;0,0333333333333333;3;3;1750,56
O002414;Unknown;Marketplace;Cash;2023;4;16;0,03;5;4;4203,42
O002415;Unknown;Call Center;Wallet;2024;5;11;0,0666666666666667;3;3;5633,53
O002416;Female;Call Center;Cash;2024;5;9;0,1;3;2;4381,4
O002417;Unknown;Store;Bank Transfer;2021;11;18;0,0625;4;3;7338,87
O002418;Female;Call Center;Card;2025;6;8;0,1;2;2;4054,5
O002419;Unknown;Marketplace;Cash;2024;9;11;0,1;3;3;3659,48
O002420;Female;Mobile App;Cash;2024;6;6;0,1;1;1;733,27
O002421;Unknown;Mobile App;Cash;2022;7;17;0,02;5;3;3578,63
O002422;Female;Marketplace;Wallet;2025;6;1;0;1;1;73,23
O002423;Female;Store;COD;2024;2;2;0,2;1;1;79,78
O002424;Male;Store;Wallet;2025;5;6;0;1;1;2697,18
O002425;Unknown;Store;COD;2022;7;25;0,09;5;5;10385,01
O002426;Male;Web;Bank Transfer;2021;6;4;0;1;1;2308,4
O002427;Female;Store;Wallet;2023;2;10;0,116666666666667;3;2;5226,08
O002428;Unknown;Mobile App;COD;2024;3;23;0,09;5;4;9586,71
O002429;Unknown;Call Center;Card;2022;9;24;0,04;5;5;9149,28
O002430;Female;Store;Card;2025;2;17;0,04;5;5;5887,4
O002431;Female;Marketplace;Card;2023;12;3;0,025;2;2;1334,1
O002432;Female;Call Center;COD;2024;2;22;0,03;5;4;10322,41
O002433;Male;Web;Wallet;2021;5;18;0,06;5;3;4010,95
O002434;Unknown;Call Center;Card;2024;1;4;0,15;2;2;301,78
O002435;Female;Call Center;Card;2022;8;11;0,133333333333333;3;2;5128,04
O002436;Male;Call Center;COD;2021;11;7;0;2;2;3364,06
O002437;Male;Web;Bank Transfer;2021;11;13;0,0125;4;3;5504,54
O002438;Unknown;Mobile App;Card;2022;8;12;0,1;4;3;5090,39
O002439;Male;Store;Bank Transfer;2022;7;11;0,0333333333333333;3;3;4917,27
O002440;Female;Call Center;Wallet;2025;6;5;0,025;2;2;2423,27
O002441;Female;Mobile App;Card;2021;4;2;0,05;2;2;923,04
O002442;Female;Marketplace;Cash;2025;12;12;0,133333333333333;3;3;4464,23
O002443;Male;Store;Card;2022;6;13;0,0875;3;3;5768,65
O002444;Female;Store;Bank Transfer;2025;10;8;0;2;2;3198
O002445;Female;Marketplace;Bank Transfer;2023;8;2;0,05;1;1;523,75
O002446;Unknown;Mobile App;Bank Transfer;2025;9;2;0,025;2;1;285,93
O002447;Female;Mobile App;COD;2024;9;12;0,09;5;4;4757,56
O002448;Male;Mobile App;Bank Transfer;2025;2;5;0;1;1;1027,2
O002449;Male;Mobile App;Cash;2023;11;2;0,05;1;1;29,79
O002450;Female;Mobile App;Card;2021;2;12;0,075;4;3;4864,44
O002451;Female;Mobile App;Card;2025;7;8;0,05;2;2;3829,79
O002452;Female;Mobile App;Cash;2024;9;11;0,025;2;2;4083,7
O002453;Unknown;Store;Card;2025;3;8;0,125;2;2;3046,77
O002454;Male;Marketplace;COD;2024;7;11;0,133333333333333;3;2;2822,91
O002455;Female;Mobile App;COD;2021;12;12;0;3;2;3739,74
O002456;Unknown;Marketplace;Cash;2024;11;3;0,0666666666666667;3;1;2046,12
O002457;Male;Mobile App;Card;2021;8;9;0,025;2;2;6026,39
O002458;Male;Call Center;Card;2022;6;17;0,1;5;4;7551,97
O002459;Female;Mobile App;Card;2022;4;11;0,06;5;4;3928,99
O002460;Female;Call Center;Cash;2021;2;2;0;1;1;1169
O002461;Female;Store;Cash;2025;8;13;0,05;3;3;3073,01
O002462;Unknown;Call Center;Bank Transfer;2022;8;11;0;3;3;4288,26
O002463;Male;Marketplace;Wallet;2022;1;12;0,125;4;3;4644,74
O002464;Unknown;Mobile App;Card;2024;12;15;0,075;4;3;3813,09
O002465;Male;Call Center;Bank Transfer;2023;5;3;0,2;1;1;1880,71
O002466;Male;Web;Wallet;2022;3;9;0,116666666666667;3;2;5033,32
O002467;Female;Marketplace;Cash;2021;4;20;0,12;5;3;7006,09
O002468;Male;Call Center;Wallet;2021;10;8;0,075;4;4;2937,63
O002469;Unknown;Mobile App;Card;2025;7;8;0,15;2;2;959,4
O002470;Female;Call Center;Wallet;2022;5;12;0,1;2;2;4085,56
O002471;Male;Web;COD;2025;11;4;0;1;1;3191,68
O002472;Unknown;Store;Wallet;2025;2;8;0,1;3;3;3887,61
O002473;Unknown;Store;Card;2025;5;21;0,06;5;4;5605,05
O002474;Male;Store;Card;2023;6;10;0,1;2;2;1741,24
O002475;Female;Call Center;Cash;2024;5;5;0;1;1;1839,25
O002476;Male;Marketplace;COD;2025;12;11;0,1;3;2;3856,52
O002477;Unknown;Mobile App;COD;2025;6;17;0,14;5;3;6135,03
O002478;Female;Web;Card;2021;12;12;0,0333333333333333;3;2;7634,41
O002479;Male;Marketplace;COD;2023;8;7;0;2;2;3940,13
O002480;Male;Store;Cash;2024;10;7;0,025;2;2;1571,5
O002481;Male;Call Center;Card;2022;11;3;0;1;1;2106,39
O002482;Unknown;Mobile App;COD;2023;6;5;0;1;1;3534,55
O002483;Female;Web;Cash;2021;11;10;0,125;2;2;2878,67
O002484;Unknown;Web;COD;2024;2;21;0,075;4;3;11856,81
O002485;Female;Store;Bank Transfer;2022;1;16;0,15;3;3;6082,15
O002486;Male;Call Center;Bank Transfer;2022;1;16;0,08;5;4;3429,08
O002487;Male;Web;Cash;2025;4;12;0,0166666666666667;3;3;4470,04
O002488;Female;Mobile App;Bank Transfer;2021;10;13;0,05;3;3;6047,98
O002489;Male;Mobile App;COD;2024;3;7;0;2;1;3516,66
O002490;Male;Web;Cash;2021;11;8;0,05;2;2;1327,03
O002491;Unknown;Marketplace;Card;2021;9;6;0,05;1;1;4086,62
O002492;Male;Mobile App;Bank Transfer;2021;12;7;0;2;1;1298,54
O002493;Unknown;Store;Bank Transfer;2021;2;17;0,0625;4;4;9336,98
O002494;Female;Mobile App;Cash;2021;3;13;0,12;5;4;4675,65
O002495;Unknown;Mobile App;Cash;2024;3;11;0,15;3;2;1748,75
O002496;Female;Marketplace;Card;2022;5;10;0,13;5;5;5233,25
O002497;Male;Call Center;Wallet;2022;1;5;0;1;1;2189,1
O002498;Female;Marketplace;COD;2024;1;16;0,0125;4;3;6573,72
O002499;Male;Call Center;Wallet;2022;9;15;0,0833333333333333;3;3;7546,54
O002500;Female;Store;Wallet;2023;3;12;0,075;3;3;855,93
